x,y
0.4556,0.004
1.6923,0.0079
2.6338,0.0051
2.6338,0.0051
3.9334,0.0178
3.9334,0.0178
4.547,0.0111
4.547,0.0111
4.547,0.0111
5.0646,0.0204
5.6092,0.0268
5.6092,0.0268
5.6092,0.0268
7.4097,0.1158
11.0245,0.0894
11.0245,0.0894
12.1097,0.1494
13.7888,0.5012
16.7391,0.5472
17.2934,0.5745
17.2934,0.5745
18.5391,0.7197
18.5391,0.7197
18.6087,0.749
21.0136,0.8372
21.0136,0.8372
21.4553,0.9237
21.8538,0.9594
23.0483,0.9416
23.0483,0.9416
23.6206,0.9792
24.2727,0.9261
26.8917,0.9975
26.8917,0.9975
26.8917,0.9975
26.8917,0.9975
26.8917,0.9975
28.2516,0.996
28.2516,0.996
29.0895,0.9944
