x,y
0.4556,0.004
1.6923,0.0079
2.7556,0.0034
2.7556,0.0034
3.9334,0.0178
4.547,0.0111
5.0646,0.0204
5.6092,0.0268
6.8654,0.0172
6.8654,0.0172
6.8654,0.0172
7.4097,0.1158
11.0245,0.0894
12.1097,0.1494
13.056,0.5148
13.7888,0.5012
13.7888,0.5012
15.3998,0.3399
17.2629,0.822
17.6406,0.742
18.5284,0.895
18.5391,0.7197
18.5391,0.7197
18.5391,0.7197
18.6087,0.749
19.7344,0.8272
19.7344,0.8272
21.4553,0.9237
21.8538,0.9594
21.8538,0.9594
23.0483,0.9416
23.0483,0.9416
25.4382,0.9829
25.4382,0.9829
25.4382,0.9829
28.2516,0.996
28.2516,0.996
29.0895,0.9944
29.0895,0.9944
29.9796,0.9976
