x,y
1.6923,0.0079
1.6923,0.0079
2.7556,0.0034
2.7556,0.0034
3.0087,0.0112
4.4666,0.0066
4.4666,0.0066
4.547,0.0111
5.0646,0.0204
5.6092,0.0268
5.6092,0.0268
5.6092,0.0268
6.8654,0.0172
6.8654,0.0172
6.8654,0.0172
6.8654,0.0172
7.4311,0.1662
11.0245,0.0894
12.1097,0.1494
12.1097,0.1494
12.1097,0.1494
13.056,0.5148
15.3998,0.3399
16.7391,0.5472
17.2629,0.822
17.2629,0.822
17.2934,0.5745
18.5284,0.895
18.5284,0.895
18.6087,0.749
21.0136,0.8372
21.0136,0.8372
21.0136,0.8372
21.4553,0.9237
21.8538,0.9594
23.6206,0.9792
23.6206,0.9792
24.2727,0.9261
25.4382,0.9829
26.8917,0.9975
