x,y
0.4556,0.004
2.6338,0.0051
2.6338,0.0051
3.0087,0.0112
7.4311,0.1662
11.0245,0.0894
11.0245,0.0894
11.0245,0.0894
13.056,0.5148
13.056,0.5148
13.056,0.5148
13.7888,0.5012
13.7888,0.5012
15.102,0.3902
15.3998,0.3399
15.4962,0.6995
17.2629,0.822
17.2934,0.5745
17.2934,0.5745
17.6406,0.742
17.6406,0.742
18.5284,0.895
18.6087,0.749
18.6087,0.749
18.6087,0.749
18.6087,0.749
19.7344,0.8272
19.7344,0.8272
19.7344,0.8272
21.0136,0.8372
21.0136,0.8372
23.0483,0.9416
25.098,0.9867
25.098,0.9867
25.098,0.9867
25.4382,0.9829
25.4382,0.9829
28.2516,0.996
29.0895,0.9944
29.9796,0.9976
