x,y
2.6338,0.0051
2.7556,0.0034
2.7556,0.0034
2.7556,0.0034
2.7556,0.0034
3.0087,0.0112
3.0087,0.0112
3.9334,0.0178
3.9334,0.0178
3.9334,0.0178
3.9334,0.0178
4.4666,0.0066
6.8654,0.0172
6.8654,0.0172
6.8654,0.0172
7.4097,0.1158
11.0245,0.0894
11.0245,0.0894
13.7888,0.5012
13.7888,0.5012
15.102,0.3902
15.102,0.3902
15.3998,0.3399
15.3998,0.3399
15.3998,0.3399
15.4962,0.6995
15.4962,0.6995
16.7391,0.5472
18.5284,0.895
18.5284,0.895
19.7344,0.8272
21.0136,0.8372
21.8538,0.9594
24.2727,0.9261
25.4382,0.9829
25.4382,0.9829
25.4382,0.9829
28.2516,0.996
28.2516,0.996
29.9796,0.9976
