x,y
0.4556,0.004
0.4556,0.004
1.6923,0.0079
1.6923,0.0079
3.0087,0.0112
3.9334,0.0178
4.4666,0.0066
4.4666,0.0066
4.547,0.0111
5.6092,0.0268
6.8654,0.0172
7.4097,0.1158
7.4311,0.1662
11.0245,0.0894
13.056,0.5148
13.7888,0.5012
15.3998,0.3399
15.3998,0.3399
15.4962,0.6995
15.4962,0.6995
16.7391,0.5472
17.2629,0.822
17.2934,0.5745
17.2934,0.5745
17.6406,0.742
18.5284,0.895
18.5284,0.895
18.5391,0.7197
18.6087,0.749
19.7344,0.8272
19.7344,0.8272
21.0136,0.8372
21.0136,0.8372
23.6206,0.9792
24.2727,0.9261
24.2727,0.9261
24.2727,0.9261
25.098,0.9867
25.4382,0.9829
26.8917,0.9975
