x,y
0.4556,0.004
0.4556,0.004
1.6923,0.0079
3.0087,0.0112
4.4666,0.0066
4.4666,0.0066
5.0646,0.0204
5.0646,0.0204
5.6092,0.0268
7.4097,0.1158
11.0245,0.0894
13.056,0.5148
13.7888,0.5012
13.7888,0.5012
15.102,0.3902
16.7391,0.5472
17.2629,0.822
17.2629,0.822
17.6406,0.742
17.6406,0.742
18.5284,0.895
18.5284,0.895
18.5391,0.7197
18.5391,0.7197
18.5391,0.7197
18.6087,0.749
19.7344,0.8272
21.0136,0.8372
21.8538,0.9594
21.8538,0.9594
23.6206,0.9792
25.4382,0.9829
25.4382,0.9829
28.2516,0.996
28.2516,0.996
28.2516,0.996
28.2516,0.996
29.0895,0.9944
29.0895,0.9944
29.9796,0.9976
