x,y
1.6923,0.0079
1.6923,0.0079
1.6923,0.0079
2.6338,0.0051
2.7556,0.0034
2.7556,0.0034
3.0087,0.0112
3.0087,0.0112
3.0087,0.0112
3.9334,0.0178
4.4666,0.0066
6.8654,0.0172
11.0245,0.0894
13.056,0.5148
13.056,0.5148
13.7888,0.5012
13.7888,0.5012
13.7888,0.5012
15.102,0.3902
15.4962,0.6995
15.4962,0.6995
16.7391,0.5472
17.2629,0.822
21.0136,0.8372
21.0136,0.8372
21.4553,0.9237
21.4553,0.9237
21.8538,0.9594
23.0483,0.9416
23.6206,0.9792
24.2727,0.9261
25.098,0.9867
25.098,0.9867
25.4382,0.9829
25.4382,0.9829
26.8917,0.9975
26.8917,0.9975
26.8917,0.9975
28.2516,0.996
29.9796,0.9976
