x,y
2.6338,0.0051
2.7556,0.0034
2.7556,0.0034
2.7556,0.0034
2.7556,0.0034
3.0087,0.0112
3.0087,0.0112
3.0087,0.0112
4.4666,0.0066
5.6092,0.0268
6.8654,0.0172
7.4097,0.1158
7.4311,0.1662
7.4311,0.1662
11.0245,0.0894
12.1097,0.1494
12.1097,0.1494
13.056,0.5148
15.102,0.3902
15.3998,0.3399
15.3998,0.3399
16.7391,0.5472
16.7391,0.5472
17.2934,0.5745
17.2934,0.5745
17.6406,0.742
17.6406,0.742
18.5284,0.895
18.5284,0.895
18.5284,0.895
18.5391,0.7197
21.4553,0.9237
21.4553,0.9237
23.0483,0.9416
23.0483,0.9416
23.6206,0.9792
23.6206,0.9792
25.4382,0.9829
28.2516,0.996
29.9796,0.9976
