x,y
0.4556,0.004
1.6923,0.0079
2.7556,0.0034
2.7556,0.0034
3.0087,0.0112
4.4666,0.0066
5.6092,0.0268
6.8654,0.0172
6.8654,0.0172
7.4097,0.1158
7.4097,0.1158
7.4097,0.1158
7.4097,0.1158
7.4311,0.1662
13.7888,0.5012
15.3998,0.3399
15.4962,0.6995
16.7391,0.5472
16.7391,0.5472
17.2934,0.5745
18.5284,0.895
18.5391,0.7197
21.4553,0.9237
21.4553,0.9237
23.0483,0.9416
25.098,0.9867
25.4382,0.9829
25.4382,0.9829
25.4382,0.9829
25.4382,0.9829
26.8917,0.9975
26.8917,0.9975
28.2516,0.996
28.2516,0.996
28.2516,0.996
28.2516,0.996
29.0895,0.9944
29.0895,0.9944
29.0895,0.9944
29.0895,0.9944
