x,y
0.4556,0.004
0.4556,0.004
0.4556,0.004
1.6923,0.0079
2.6338,0.0051
2.6338,0.0051
2.7556,0.0034
3.0087,0.0112
3.9334,0.0178
3.9334,0.0178
3.9334,0.0178
4.4666,0.0066
4.4666,0.0066
4.547,0.0111
5.0646,0.0204
5.0646,0.0204
5.6092,0.0268
11.0245,0.0894
12.1097,0.1494
13.056,0.5148
13.7888,0.5012
13.7888,0.5012
15.102,0.3902
15.102,0.3902
17.2629,0.822
17.2629,0.822
17.2629,0.822
17.6406,0.742
18.5391,0.7197
18.6087,0.749
19.7344,0.8272
21.0136,0.8372
23.0483,0.9416
23.6206,0.9792
24.2727,0.9261
25.098,0.9867
25.098,0.9867
25.4382,0.9829
28.2516,0.996
29.9796,0.9976
