x,y
0.4556,0.004
0.4556,0.004
1.6923,0.0079
2.6338,0.0051
2.7556,0.0034
3.9334,0.0178
3.9334,0.0178
4.4666,0.0066
4.4666,0.0066
4.4666,0.0066
4.547,0.0111
4.547,0.0111
5.6092,0.0268
5.6092,0.0268
6.8654,0.0172
7.4311,0.1662
7.4311,0.1662
13.056,0.5148
15.3998,0.3399
17.2629,0.822
17.2629,0.822
17.2629,0.822
17.2629,0.822
18.5284,0.895
18.5284,0.895
18.5284,0.895
18.5391,0.7197
18.6087,0.749
18.6087,0.749
18.6087,0.749
21.0136,0.8372
21.4553,0.9237
21.8538,0.9594
21.8538,0.9594
23.0483,0.9416
24.2727,0.9261
25.098,0.9867
25.4382,0.9829
29.9796,0.9976
29.9796,0.9976
