x,y
1.6923,0.0079
2.6338,0.0051
3.9334,0.0178
4.4666,0.0066
4.547,0.0111
6.8654,0.0172
6.8654,0.0172
11.0245,0.0894
11.0245,0.0894
12.1097,0.1494
12.1097,0.1494
12.1097,0.1494
13.056,0.5148
13.056,0.5148
15.102,0.3902
15.3998,0.3399
15.3998,0.3399
15.4962,0.6995
17.2629,0.822
17.2934,0.5745
18.5284,0.895
18.5391,0.7197
18.5391,0.7197
18.5391,0.7197
18.6087,0.749
19.7344,0.8272
21.4553,0.9237
21.4553,0.9237
21.8538,0.9594
23.0483,0.9416
23.6206,0.9792
23.6206,0.9792
23.6206,0.9792
23.6206,0.9792
25.4382,0.9829
25.4382,0.9829
28.2516,0.996
29.9796,0.9976
29.9796,0.9976
29.9796,0.9976
