x,y
0.4556,0.004
2.6338,0.0051
2.6338,0.0051
3.0087,0.0112
3.0087,0.0112
3.0087,0.0112
3.9334,0.0178
4.4666,0.0066
4.4666,0.0066
4.4666,0.0066
5.0646,0.0204
5.6092,0.0268
5.6092,0.0268
7.4311,0.1662
12.1097,0.1494
12.1097,0.1494
15.3998,0.3399
15.3998,0.3399
15.3998,0.3399
15.3998,0.3399
15.4962,0.6995
16.7391,0.5472
18.5284,0.895
18.5284,0.895
18.5284,0.895
18.5391,0.7197
19.7344,0.8272
19.7344,0.8272
19.7344,0.8272
21.0136,0.8372
21.8538,0.9594
21.8538,0.9594
23.0483,0.9416
23.6206,0.9792
23.6206,0.9792
25.098,0.9867
28.2516,0.996
28.2516,0.996
28.2516,0.996
28.2516,0.996
