x,y
0.4556,0.004
1.6923,0.0079
1.6923,0.0079
2.7556,0.0034
3.9334,0.0178
5.6092,0.0268
7.4097,0.1158
7.4311,0.1662
12.1097,0.1494
13.056,0.5148
13.7888,0.5012
15.102,0.3902
17.2629,0.822
17.2629,0.822
17.2934,0.5745
17.2934,0.5745
17.2934,0.5745
17.6406,0.742
18.5391,0.7197
18.6087,0.749
18.6087,0.749
18.6087,0.749
18.6087,0.749
18.6087,0.749
21.0136,0.8372
21.0136,0.8372
21.4553,0.9237
21.8538,0.9594
21.8538,0.9594
23.0483,0.9416
23.6206,0.9792
23.6206,0.9792
23.6206,0.9792
25.098,0.9867
25.4382,0.9829
25.4382,0.9829
25.4382,0.9829
25.4382,0.9829
28.2516,0.996
29.9796,0.9976
