x,y
2.7556,0.0034
3.0087,0.0112
3.0087,0.0112
3.9334,0.0178
3.9334,0.0178
4.4666,0.0066
4.4666,0.0066
4.547,0.0111
4.547,0.0111
4.547,0.0111
5.6092,0.0268
7.4311,0.1662
11.0245,0.0894
12.1097,0.1494
13.056,0.5148
15.102,0.3902
15.102,0.3902
15.102,0.3902
15.3998,0.3399
15.4962,0.6995
16.7391,0.5472
17.2934,0.5745
17.6406,0.742
18.5284,0.895
18.5284,0.895
18.5391,0.7197
18.5391,0.7197
18.5391,0.7197
18.6087,0.749
18.6087,0.749
19.7344,0.8272
19.7344,0.8272
21.0136,0.8372
21.4553,0.9237
23.0483,0.9416
23.0483,0.9416
23.6206,0.9792
23.6206,0.9792
26.8917,0.9975
29.9796,0.9976
