x,y
0.4556,0.004
1.6923,0.0079
2.6338,0.0051
2.6338,0.0051
2.6338,0.0051
2.6338,0.0051
2.7556,0.0034
3.9334,0.0178
4.4666,0.0066
4.4666,0.0066
4.547,0.0111
5.0646,0.0204
5.6092,0.0268
7.4311,0.1662
7.4311,0.1662
11.0245,0.0894
13.7888,0.5012
15.102,0.3902
15.102,0.3902
16.7391,0.5472
16.7391,0.5472
17.2629,0.822
17.2934,0.5745
18.5391,0.7197
18.5391,0.7197
18.6087,0.749
21.4553,0.9237
21.4553,0.9237
21.8538,0.9594
23.0483,0.9416
23.6206,0.9792
23.6206,0.9792
24.2727,0.9261
25.098,0.9867
25.098,0.9867
28.2516,0.996
28.2516,0.996
29.9796,0.9976
29.9796,0.9976
29.9796,0.9976
