x,y
2.6338,0.0051
2.6338,0.0051
2.6338,0.0051
3.0087,0.0112
3.9334,0.0178
4.4666,0.0066
4.547,0.0111
6.8654,0.0172
7.4311,0.1662
13.056,0.5148
13.056,0.5148
13.7888,0.5012
13.7888,0.5012
15.3998,0.3399
16.7391,0.5472
16.7391,0.5472
17.2629,0.822
17.2629,0.822
17.2629,0.822
17.2934,0.5745
17.6406,0.742
17.6406,0.742
17.6406,0.742
18.6087,0.749
18.6087,0.749
19.7344,0.8272
23.0483,0.9416
23.0483,0.9416
24.2727,0.9261
24.2727,0.9261
25.4382,0.9829
26.8917,0.9975
26.8917,0.9975
28.2516,0.996
28.2516,0.996
29.0895,0.9944
29.0895,0.9944
29.9796,0.9976
29.9796,0.9976
29.9796,0.9976
