x,y
2.6338,0.0051
3.0087,0.0112
3.9334,0.0178
4.4666,0.0066
5.0646,0.0204
5.0646,0.0204
6.8654,0.0172
6.8654,0.0172
7.4097,0.1158
7.4097,0.1158
7.4311,0.1662
11.0245,0.0894
12.1097,0.1494
13.056,0.5148
13.7888,0.5012
15.102,0.3902
15.102,0.3902
16.7391,0.5472
16.7391,0.5472
17.2629,0.822
17.2629,0.822
17.2629,0.822
17.2934,0.5745
17.2934,0.5745
18.5391,0.7197
18.5391,0.7197
18.6087,0.749
19.7344,0.8272
21.0136,0.8372
21.0136,0.8372
23.0483,0.9416
25.098,0.9867
25.098,0.9867
25.4382,0.9829
25.4382,0.9829
25.4382,0.9829
28.2516,0.996
28.2516,0.996
29.0895,0.9944
29.9796,0.9976
