x,y
0.4556,0.004
0.4556,0.004
1.6923,0.0079
3.0087,0.0112
3.0087,0.0112
3.9334,0.0178
3.9334,0.0178
3.9334,0.0178
4.4666,0.0066
5.0646,0.0204
5.0646,0.0204
5.6092,0.0268
5.6092,0.0268
6.8654,0.0172
6.8654,0.0172
7.4097,0.1158
7.4097,0.1158
7.4097,0.1158
12.1097,0.1494
13.7888,0.5012
15.3998,0.3399
15.3998,0.3399
16.7391,0.5472
16.7391,0.5472
16.7391,0.5472
17.2629,0.822
17.6406,0.742
17.6406,0.742
18.5284,0.895
18.5391,0.7197
19.7344,0.8272
19.7344,0.8272
21.4553,0.9237
21.8538,0.9594
23.6206,0.9792
24.2727,0.9261
25.4382,0.9829
25.4382,0.9829
25.4382,0.9829
26.8917,0.9975
