x,y
0.4556,0.004
0.4556,0.004
0.4556,0.004
2.6338,0.0051
2.7556,0.0034
2.7556,0.0034
3.0087,0.0112
3.0087,0.0112
3.9334,0.0178
4.4666,0.0066
4.547,0.0111
4.547,0.0111
4.547,0.0111
11.0245,0.0894
12.1097,0.1494
13.056,0.5148
13.056,0.5148
15.3998,0.3399
15.3998,0.3399
15.3998,0.3399
15.4962,0.6995
16.7391,0.5472
16.7391,0.5472
16.7391,0.5472
17.2934,0.5745
18.5284,0.895
18.6087,0.749
21.0136,0.8372
21.8538,0.9594
23.6206,0.9792
23.6206,0.9792
23.6206,0.9792
23.6206,0.9792
25.4382,0.9829
26.8917,0.9975
26.8917,0.9975
28.2516,0.996
28.2516,0.996
29.9796,0.9976
29.9796,0.9976
