x,y
1.6923,0.0079
1.6923,0.0079
4.4666,0.0066
4.4666,0.0066
4.4666,0.0066
6.8654,0.0172
7.4097,0.1158
7.4311,0.1662
7.4311,0.1662
11.0245,0.0894
13.7888,0.5012
15.102,0.3902
15.3998,0.3399
15.3998,0.3399
15.3998,0.3399
15.3998,0.3399
16.7391,0.5472
17.6406,0.742
17.6406,0.742
17.6406,0.742
17.6406,0.742
18.5284,0.895
18.5284,0.895
18.5284,0.895
18.5391,0.7197
18.5391,0.7197
18.5391,0.7197
19.7344,0.8272
21.0136,0.8372
21.0136,0.8372
21.0136,0.8372
21.4553,0.9237
23.0483,0.9416
23.6206,0.9792
24.2727,0.9261
25.098,0.9867
25.4382,0.9829
25.4382,0.9829
29.0895,0.9944
29.9796,0.9976
