x,y
1.6923,0.0079
3.0087,0.0112
3.0087,0.0112
3.0087,0.0112
3.9334,0.0178
4.547,0.0111
5.0646,0.0204
5.0646,0.0204
5.0646,0.0204
5.0646,0.0204
5.0646,0.0204
6.8654,0.0172
11.0245,0.0894
11.0245,0.0894
12.1097,0.1494
12.1097,0.1494
12.1097,0.1494
13.7888,0.5012
15.3998,0.3399
15.3998,0.3399
16.7391,0.5472
17.2629,0.822
17.2629,0.822
17.2629,0.822
17.2934,0.5745
17.2934,0.5745
18.5284,0.895
18.5391,0.7197
18.6087,0.749
19.7344,0.8272
19.7344,0.8272
19.7344,0.8272
21.0136,0.8372
21.0136,0.8372
21.0136,0.8372
21.4553,0.9237
21.8538,0.9594
24.2727,0.9261
25.098,0.9867
29.9796,0.9976
