x,y
0.4556,0.004
1.6923,0.0079
1.6923,0.0079
2.6338,0.0051
2.7556,0.0034
3.0087,0.0112
3.0087,0.0112
3.0087,0.0112
4.4666,0.0066
4.4666,0.0066
4.4666,0.0066
4.547,0.0111
4.547,0.0111
5.0646,0.0204
5.0646,0.0204
5.6092,0.0268
5.6092,0.0268
7.4097,0.1158
7.4097,0.1158
12.1097,0.1494
12.1097,0.1494
13.056,0.5148
13.056,0.5148
13.7888,0.5012
15.102,0.3902
15.102,0.3902
15.3998,0.3399
15.4962,0.6995
16.7391,0.5472
17.2629,0.822
17.6406,0.742
17.6406,0.742
18.5284,0.895
18.6087,0.749
19.7344,0.8272
21.0136,0.8372
21.0136,0.8372
21.4553,0.9237
23.6206,0.9792
26.8917,0.9975
