x,y
1.6923,0.0079
1.6923,0.0079
1.6923,0.0079
2.7556,0.0034
3.0087,0.0112
4.547,0.0111
5.0646,0.0204
5.0646,0.0204
6.8654,0.0172
6.8654,0.0172
7.4097,0.1158
12.1097,0.1494
12.1097,0.1494
13.7888,0.5012
13.7888,0.5012
15.3998,0.3399
16.7391,0.5472
18.5391,0.7197
19.7344,0.8272
19.7344,0.8272
19.7344,0.8272
19.7344,0.8272
21.0136,0.8372
21.4553,0.9237
21.8538,0.9594
21.8538,0.9594
21.8538,0.9594
23.0483,0.9416
23.6206,0.9792
24.2727,0.9261
25.4382,0.9829
25.4382,0.9829
26.8917,0.9975
26.8917,0.9975
29.0895,0.9944
29.0895,0.9944
29.0895,0.9944
29.0895,0.9944
29.9796,0.9976
29.9796,0.9976
