x,y
2.6338,0.0051
2.6338,0.0051
3.0087,0.0112
3.0087,0.0112
3.9334,0.0178
3.9334,0.0178
4.547,0.0111
5.6092,0.0268
5.6092,0.0268
6.8654,0.0172
6.8654,0.0172
7.4097,0.1158
7.4311,0.1662
13.056,0.5148
13.7888,0.5012
15.102,0.3902
15.102,0.3902
15.102,0.3902
15.4962,0.6995
15.4962,0.6995
15.4962,0.6995
16.7391,0.5472
17.2629,0.822
17.2934,0.5745
17.2934,0.5745
21.0136,0.8372
21.0136,0.8372
21.4553,0.9237
23.0483,0.9416
23.6206,0.9792
24.2727,0.9261
25.098,0.9867
25.098,0.9867
25.4382,0.9829
28.2516,0.996
28.2516,0.996
29.9796,0.9976
29.9796,0.9976
29.9796,0.9976
29.9796,0.9976
