x,y
0.4556,0.004
0.4556,0.004
0.4556,0.004
1.6923,0.0079
4.4666,0.0066
4.547,0.0111
5.0646,0.0204
5.0646,0.0204
5.0646,0.0204
6.8654,0.0172
7.4097,0.1158
7.4097,0.1158
7.4097,0.1158
7.4311,0.1662
15.3998,0.3399
15.4962,0.6995
15.4962,0.6995
16.7391,0.5472
17.2934,0.5745
17.2934,0.5745
17.2934,0.5745
18.5284,0.895
18.6087,0.749
18.6087,0.749
19.7344,0.8272
21.8538,0.9594
21.8538,0.9594
23.6206,0.9792
23.6206,0.9792
23.6206,0.9792
24.2727,0.9261
24.2727,0.9261
25.098,0.9867
25.098,0.9867
25.098,0.9867
26.8917,0.9975
26.8917,0.9975
28.2516,0.996
29.9796,0.9976
29.9796,0.9976
