x,y
1.6923,0.0079
2.7556,0.0034
3.9334,0.0178
3.9334,0.0178
4.547,0.0111
5.0646,0.0204
5.6092,0.0268
6.8654,0.0172
6.8654,0.0172
6.8654,0.0172
7.4097,0.1158
7.4097,0.1158
12.1097,0.1494
13.056,0.5148
13.056,0.5148
13.7888,0.5012
15.102,0.3902
15.102,0.3902
15.4962,0.6995
15.4962,0.6995
17.2629,0.822
17.2934,0.5745
17.6406,0.742
17.6406,0.742
18.6087,0.749
18.6087,0.749
18.6087,0.749
19.7344,0.8272
19.7344,0.8272
21.0136,0.8372
21.0136,0.8372
21.8538,0.9594
21.8538,0.9594
25.098,0.9867
25.098,0.9867
25.4382,0.9829
25.4382,0.9829
25.4382,0.9829
29.0895,0.9944
29.9796,0.9976
