x,y
0.4556,0.004
0.4556,0.004
2.7556,0.0034
3.0087,0.0112
4.547,0.0111
5.6092,0.0268
5.6092,0.0268
5.6092,0.0268
6.8654,0.0172
11.0245,0.0894
12.1097,0.1494
16.7391,0.5472
17.2934,0.5745
17.2934,0.5745
17.6406,0.742
18.5284,0.895
18.5284,0.895
18.5284,0.895
19.7344,0.8272
21.0136,0.8372
21.0136,0.8372
21.4553,0.9237
21.4553,0.9237
23.0483,0.9416
23.0483,0.9416
23.6206,0.9792
23.6206,0.9792
23.6206,0.9792
23.6206,0.9792
25.098,0.9867
25.098,0.9867
25.098,0.9867
25.4382,0.9829
25.4382,0.9829
26.8917,0.9975
28.2516,0.996
28.2516,0.996
28.2516,0.996
29.0895,0.9944
29.9796,0.9976
