x,y
0.4556,0.004
1.6923,0.0079
2.6338,0.0051
2.6338,0.0051
2.7556,0.0034
3.9334,0.0178
4.4666,0.0066
5.0646,0.0204
5.6092,0.0268
5.6092,0.0268
5.6092,0.0268
6.8654,0.0172
7.4311,0.1662
12.1097,0.1494
13.056,0.5148
13.056,0.5148
13.7888,0.5012
15.102,0.3902
15.4962,0.6995
16.7391,0.5472
17.2629,0.822
17.2934,0.5745
18.5284,0.895
18.5391,0.7197
18.5391,0.7197
18.6087,0.749
21.0136,0.8372
21.4553,0.9237
21.8538,0.9594
23.6206,0.9792
23.6206,0.9792
23.6206,0.9792
25.098,0.9867
25.098,0.9867
25.098,0.9867
26.8917,0.9975
28.2516,0.996
29.0895,0.9944
29.0895,0.9944
29.9796,0.9976
