x,y
1.6923,0.0079
2.6338,0.0051
2.6338,0.0051
2.6338,0.0051
2.7556,0.0034
3.0087,0.0112
3.0087,0.0112
4.4666,0.0066
4.547,0.0111
4.547,0.0111
5.0646,0.0204
5.6092,0.0268
5.6092,0.0268
5.6092,0.0268
5.6092,0.0268
6.8654,0.0172
7.4311,0.1662
13.056,0.5148
15.102,0.3902
15.3998,0.3399
15.4962,0.6995
15.4962,0.6995
16.7391,0.5472
17.2629,0.822
17.2629,0.822
17.2629,0.822
17.2934,0.5745
17.6406,0.742
18.5284,0.895
18.5391,0.7197
18.5391,0.7197
18.6087,0.749
18.6087,0.749
19.7344,0.8272
19.7344,0.8272
21.8538,0.9594
25.098,0.9867
25.4382,0.9829
29.0895,0.9944
29.9796,0.9976
