x,y
1.6923,0.0079
1.6923,0.0079
2.6338,0.0051
2.6338,0.0051
2.6338,0.0051
3.0087,0.0112
3.9334,0.0178
3.9334,0.0178
4.4666,0.0066
5.0646,0.0204
5.0646,0.0204
5.6092,0.0268
6.8654,0.0172
7.4311,0.1662
7.4311,0.1662
11.0245,0.0894
11.0245,0.0894
13.056,0.5148
13.7888,0.5012
13.7888,0.5012
15.102,0.3902
16.7391,0.5472
16.7391,0.5472
17.2629,0.822
17.6406,0.742
17.6406,0.742
18.5391,0.7197
18.5391,0.7197
18.5391,0.7197
19.7344,0.8272
19.7344,0.8272
21.0136,0.8372
21.0136,0.8372
21.8538,0.9594
21.8538,0.9594
23.6206,0.9792
23.6206,0.9792
24.2727,0.9261
25.098,0.9867
25.4382,0.9829
