x,y
1.6923,0.0079
2.6338,0.0051
3.9334,0.0178
4.4666,0.0066
4.547,0.0111
5.0646,0.0204
5.0646,0.0204
6.8654,0.0172
6.8654,0.0172
7.4097,0.1158
7.4311,0.1662
7.4311,0.1662
11.0245,0.0894
11.0245,0.0894
12.1097,0.1494
13.056,0.5148
13.7888,0.5012
13.7888,0.5012
13.7888,0.5012
15.102,0.3902
15.102,0.3902
15.102,0.3902
15.4962,0.6995
17.2629,0.822
17.2934,0.5745
18.5284,0.895
18.5284,0.895
18.6087,0.749
18.6087,0.749
21.4553,0.9237
21.8538,0.9594
21.8538,0.9594
21.8538,0.9594
21.8538,0.9594
21.8538,0.9594
23.6206,0.9792
25.098,0.9867
25.4382,0.9829
25.4382,0.9829
29.9796,0.9976
