x,y
1.6923,0.0079
2.6338,0.0051
2.6338,0.0051
2.7556,0.0034
3.9334,0.0178
4.4666,0.0066
4.4666,0.0066
5.0646,0.0204
5.6092,0.0268
7.4097,0.1158
7.4311,0.1662
7.4311,0.1662
11.0245,0.0894
11.0245,0.0894
12.1097,0.1494
12.1097,0.1494
12.1097,0.1494
13.056,0.5148
15.3998,0.3399
15.3998,0.3399
17.2629,0.822
17.2629,0.822
17.2934,0.5745
17.6406,0.742
17.6406,0.742
17.6406,0.742
18.5284,0.895
18.5391,0.7197
18.5391,0.7197
18.6087,0.749
18.6087,0.749
19.7344,0.8272
21.4553,0.9237
24.2727,0.9261
25.098,0.9867
25.4382,0.9829
25.4382,0.9829
26.8917,0.9975
29.0895,0.9944
29.9796,0.9976
