x,y
1.6923,0.0079
2.6338,0.0051
2.7556,0.0034
2.7556,0.0034
3.9334,0.0178
4.4666,0.0066
4.4666,0.0066
4.4666,0.0066
4.547,0.0111
5.0646,0.0204
5.6092,0.0268
5.6092,0.0268
5.6092,0.0268
6.8654,0.0172
11.0245,0.0894
11.0245,0.0894
13.056,0.5148
13.056,0.5148
13.7888,0.5012
13.7888,0.5012
16.7391,0.5472
16.7391,0.5472
17.2629,0.822
17.2934,0.5745
17.2934,0.5745
17.6406,0.742
17.6406,0.742
18.6087,0.749
19.7344,0.8272
21.0136,0.8372
21.8538,0.9594
23.6206,0.9792
24.2727,0.9261
25.4382,0.9829
28.2516,0.996
28.2516,0.996
28.2516,0.996
29.0895,0.9944
29.9796,0.9976
29.9796,0.9976
