x,y
0.4556,0.004
1.6923,0.0079
2.6338,0.0051
2.6338,0.0051
2.6338,0.0051
2.7556,0.0034
2.7556,0.0034
3.9334,0.0178
3.9334,0.0178
4.4666,0.0066
5.0646,0.0204
5.6092,0.0268
6.8654,0.0172
6.8654,0.0172
6.8654,0.0172
6.8654,0.0172
7.4097,0.1158
15.3998,0.3399
17.2629,0.822
17.2934,0.5745
17.2934,0.5745
17.2934,0.5745
18.5391,0.7197
18.5391,0.7197
19.7344,0.8272
21.0136,0.8372
21.4553,0.9237
21.4553,0.9237
21.4553,0.9237
21.8538,0.9594
23.0483,0.9416
23.0483,0.9416
23.0483,0.9416
25.098,0.9867
26.8917,0.9975
28.2516,0.996
28.2516,0.996
29.0895,0.9944
29.0895,0.9944
29.9796,0.9976
