x,y
2.6338,0.0051
2.7556,0.0034
2.7556,0.0034
3.0087,0.0112
3.0087,0.0112
3.0087,0.0112
3.9334,0.0178
4.4666,0.0066
4.547,0.0111
5.0646,0.0204
5.0646,0.0204
5.0646,0.0204
7.4097,0.1158
7.4097,0.1158
7.4311,0.1662
13.056,0.5148
13.056,0.5148
13.056,0.5148
13.7888,0.5012
15.102,0.3902
15.3998,0.3399
15.4962,0.6995
16.7391,0.5472
17.2629,0.822
17.2934,0.5745
18.5284,0.895
18.6087,0.749
18.6087,0.749
23.0483,0.9416
23.0483,0.9416
23.0483,0.9416
23.0483,0.9416
24.2727,0.9261
25.098,0.9867
28.2516,0.996
29.0895,0.9944
29.0895,0.9944
29.9796,0.9976
29.9796,0.9976
29.9796,0.9976
