x,y
1.6923,0.0079
2.6338,0.0051
2.7556,0.0034
2.7556,0.0034
2.7556,0.0034
2.7556,0.0034
5.0646,0.0204
5.0646,0.0204
5.0646,0.0204
5.0646,0.0204
7.4311,0.1662
7.4311,0.1662
11.0245,0.0894
13.056,0.5148
13.7888,0.5012
13.7888,0.5012
15.102,0.3902
15.102,0.3902
15.4962,0.6995
15.4962,0.6995
15.4962,0.6995
15.4962,0.6995
15.4962,0.6995
16.7391,0.5472
17.2629,0.822
17.2629,0.822
17.2934,0.5745
17.2934,0.5745
17.6406,0.742
17.6406,0.742
18.5284,0.895
18.5284,0.895
21.0136,0.8372
21.8538,0.9594
23.0483,0.9416
25.098,0.9867
25.4382,0.9829
29.0895,0.9944
29.0895,0.9944
29.9796,0.9976
