x,y
0.4556,0.004
0.4556,0.004
1.6923,0.0079
2.7556,0.0034
2.7556,0.0034
3.0087,0.0112
4.4666,0.0066
4.547,0.0111
4.547,0.0111
4.547,0.0111
5.0646,0.0204
5.6092,0.0268
7.4097,0.1158
7.4097,0.1158
7.4311,0.1662
7.4311,0.1662
7.4311,0.1662
12.1097,0.1494
12.1097,0.1494
12.1097,0.1494
13.056,0.5148
13.7888,0.5012
15.102,0.3902
15.3998,0.3399
15.4962,0.6995
17.2934,0.5745
17.2934,0.5745
17.6406,0.742
17.6406,0.742
18.5284,0.895
18.5391,0.7197
18.5391,0.7197
18.6087,0.749
19.7344,0.8272
23.0483,0.9416
28.2516,0.996
28.2516,0.996
29.0895,0.9944
29.0895,0.9944
29.9796,0.9976
