x,y
0.4556,0.004
1.6923,0.0079
1.6923,0.0079
2.6338,0.0051
2.7556,0.0034
3.0087,0.0112
3.0087,0.0112
3.0087,0.0112
3.9334,0.0178
3.9334,0.0178
5.0646,0.0204
5.0646,0.0204
5.0646,0.0204
5.6092,0.0268
7.4097,0.1158
7.4097,0.1158
7.4311,0.1662
11.0245,0.0894
11.0245,0.0894
11.0245,0.0894
12.1097,0.1494
13.7888,0.5012
15.3998,0.3399
15.3998,0.3399
15.4962,0.6995
15.4962,0.6995
16.7391,0.5472
17.2629,0.822
17.6406,0.742
18.5391,0.7197
19.7344,0.8272
21.0136,0.8372
21.8538,0.9594
23.0483,0.9416
24.2727,0.9261
25.098,0.9867
25.4382,0.9829
25.4382,0.9829
29.0895,0.9944
29.9796,0.9976
