x,y
0.4556,0.004
2.6338,0.0051
2.7556,0.0034
2.7556,0.0034
3.0087,0.0112
3.0087,0.0112
3.9334,0.0178
3.9334,0.0178
3.9334,0.0178
4.4666,0.0066
5.0646,0.0204
6.8654,0.0172
7.4097,0.1158
7.4311,0.1662
13.056,0.5148
13.7888,0.5012
15.102,0.3902
15.3998,0.3399
15.3998,0.3399
17.2629,0.822
18.5284,0.895
18.5284,0.895
18.5391,0.7197
19.7344,0.8272
19.7344,0.8272
21.0136,0.8372
21.0136,0.8372
21.0136,0.8372
21.0136,0.8372
21.0136,0.8372
21.0136,0.8372
21.4553,0.9237
21.4553,0.9237
23.6206,0.9792
24.2727,0.9261
24.2727,0.9261
25.4382,0.9829
28.2516,0.996
29.0895,0.9944
29.0895,0.9944
