x,y
2.6338,0.0051
2.6338,0.0051
2.6338,0.0051
2.7556,0.0034
4.4666,0.0066
4.4666,0.0066
5.0646,0.0204
5.0646,0.0204
5.6092,0.0268
5.6092,0.0268
6.8654,0.0172
7.4097,0.1158
11.0245,0.0894
12.1097,0.1494
12.1097,0.1494
13.056,0.5148
15.3998,0.3399
15.4962,0.6995
15.4962,0.6995
15.4962,0.6995
17.2934,0.5745
17.2934,0.5745
17.2934,0.5745
17.2934,0.5745
18.5391,0.7197
21.0136,0.8372
21.0136,0.8372
21.4553,0.9237
21.4553,0.9237
23.0483,0.9416
23.0483,0.9416
23.6206,0.9792
23.6206,0.9792
25.098,0.9867
26.8917,0.9975
28.2516,0.996
28.2516,0.996
29.0895,0.9944
29.0895,0.9944
29.9796,0.9976
