x,y
0.4556,0.004
1.6923,0.0079
2.6338,0.0051
2.7556,0.0034
3.0087,0.0112
4.547,0.0111
4.547,0.0111
5.6092,0.0268
7.4097,0.1158
11.0245,0.0894
11.0245,0.0894
12.1097,0.1494
13.056,0.5148
13.7888,0.5012
13.7888,0.5012
15.102,0.3902
15.3998,0.3399
15.4962,0.6995
15.4962,0.6995
16.7391,0.5472
17.2934,0.5745
17.2934,0.5745
17.6406,0.742
18.5391,0.7197
18.5391,0.7197
18.5391,0.7197
18.5391,0.7197
21.0136,0.8372
21.4553,0.9237
21.4553,0.9237
21.8538,0.9594
23.0483,0.9416
23.0483,0.9416
23.6206,0.9792
23.6206,0.9792
24.2727,0.9261
24.2727,0.9261
26.8917,0.9975
28.2516,0.996
28.2516,0.996
