x,y
0.4556,0.004
2.6338,0.0051
2.7556,0.0034
2.7556,0.0034
2.7556,0.0034
2.7556,0.0034
2.7556,0.0034
4.547,0.0111
4.547,0.0111
5.0646,0.0204
5.6092,0.0268
6.8654,0.0172
6.8654,0.0172
6.8654,0.0172
12.1097,0.1494
12.1097,0.1494
13.056,0.5148
13.056,0.5148
13.056,0.5148
15.102,0.3902
15.3998,0.3399
15.4962,0.6995
17.2934,0.5745
17.6406,0.742
18.5391,0.7197
18.6087,0.749
18.6087,0.749
18.6087,0.749
21.0136,0.8372
23.0483,0.9416
23.0483,0.9416
24.2727,0.9261
25.098,0.9867
25.098,0.9867
28.2516,0.996
28.2516,0.996
29.0895,0.9944
29.9796,0.9976
29.9796,0.9976
29.9796,0.9976
