x,y
0.4556,0.004
1.6923,0.0079
2.7556,0.0034
5.6092,0.0268
7.4097,0.1158
7.4097,0.1158
13.7888,0.5012
13.7888,0.5012
15.3998,0.3399
15.3998,0.3399
15.3998,0.3399
15.4962,0.6995
17.2629,0.822
17.2934,0.5745
17.2934,0.5745
18.5284,0.895
18.5391,0.7197
18.5391,0.7197
18.6087,0.749
18.6087,0.749
21.4553,0.9237
21.4553,0.9237
21.8538,0.9594
21.8538,0.9594
21.8538,0.9594
23.0483,0.9416
23.0483,0.9416
23.6206,0.9792
23.6206,0.9792
24.2727,0.9261
25.098,0.9867
25.4382,0.9829
26.8917,0.9975
26.8917,0.9975
28.2516,0.996
28.2516,0.996
29.0895,0.9944
29.0895,0.9944
29.0895,0.9944
29.9796,0.9976
