x,y
0.4556,0.004
0.4556,0.004
2.6338,0.0051
2.7556,0.0034
3.9334,0.0178
3.9334,0.0178
6.8654,0.0172
6.8654,0.0172
7.4097,0.1158
11.0245,0.0894
11.0245,0.0894
11.0245,0.0894
11.0245,0.0894
13.056,0.5148
13.7888,0.5012
15.102,0.3902
15.3998,0.3399
16.7391,0.5472
16.7391,0.5472
16.7391,0.5472
17.2629,0.822
17.2934,0.5745
17.6406,0.742
21.0136,0.8372
21.4553,0.9237
23.0483,0.9416
23.6206,0.9792
24.2727,0.9261
25.098,0.9867
25.4382,0.9829
25.4382,0.9829
26.8917,0.9975
26.8917,0.9975
26.8917,0.9975
26.8917,0.9975
28.2516,0.996
28.2516,0.996
29.0895,0.9944
29.9796,0.9976
29.9796,0.9976
