x,y
0.4556,0.004
0.4556,0.004
1.6923,0.0079
2.6338,0.0051
2.6338,0.0051
2.7556,0.0034
3.0087,0.0112
4.4666,0.0066
4.4666,0.0066
4.547,0.0111
5.6092,0.0268
5.6092,0.0268
5.6092,0.0268
12.1097,0.1494
13.056,0.5148
17.2934,0.5745
17.2934,0.5745
17.2934,0.5745
17.6406,0.742
17.6406,0.742
18.5284,0.895
18.5284,0.895
18.5391,0.7197
18.5391,0.7197
18.5391,0.7197
21.4553,0.9237
23.6206,0.9792
23.6206,0.9792
23.6206,0.9792
24.2727,0.9261
24.2727,0.9261
25.098,0.9867
25.098,0.9867
25.098,0.9867
26.8917,0.9975
26.8917,0.9975
26.8917,0.9975
29.0895,0.9944
29.9796,0.9976
29.9796,0.9976
