x,y
1.6923,0.0079
2.7556,0.0034
3.9334,0.0178
3.9334,0.0178
4.4666,0.0066
5.0646,0.0204
7.4097,0.1158
7.4097,0.1158
7.4097,0.1158
13.7888,0.5012
13.7888,0.5012
15.102,0.3902
15.3998,0.3399
15.3998,0.3399
15.4962,0.6995
16.7391,0.5472
17.2629,0.822
17.6406,0.742
18.5284,0.895
18.5391,0.7197
18.6087,0.749
18.6087,0.749
21.0136,0.8372
21.0136,0.8372
21.4553,0.9237
21.4553,0.9237
21.4553,0.9237
21.4553,0.9237
21.4553,0.9237
21.8538,0.9594
21.8538,0.9594
23.0483,0.9416
23.0483,0.9416
23.6206,0.9792
24.2727,0.9261
25.098,0.9867
25.098,0.9867
25.4382,0.9829
25.4382,0.9829
29.0895,0.9944
