x,y
0.4556,0.004
2.6338,0.0051
2.7556,0.0034
3.0087,0.0112
4.547,0.0111
5.0646,0.0204
5.0646,0.0204
5.0646,0.0204
5.0646,0.0204
6.8654,0.0172
6.8654,0.0172
7.4097,0.1158
7.4311,0.1662
7.4311,0.1662
7.4311,0.1662
13.056,0.5148
13.7888,0.5012
13.7888,0.5012
13.7888,0.5012
15.102,0.3902
15.3998,0.3399
15.4962,0.6995
15.4962,0.6995
16.7391,0.5472
16.7391,0.5472
16.7391,0.5472
17.2629,0.822
17.2934,0.5745
17.6406,0.742
17.6406,0.742
18.5391,0.7197
19.7344,0.8272
21.0136,0.8372
21.0136,0.8372
21.4553,0.9237
23.0483,0.9416
23.6206,0.9792
25.098,0.9867
25.4382,0.9829
28.2516,0.996
