x,y
0.4556,0.004
0.4556,0.004
0.4556,0.004
1.6923,0.0079
3.0087,0.0112
3.0087,0.0112
4.547,0.0111
5.0646,0.0204
5.6092,0.0268
5.6092,0.0268
7.4097,0.1158
7.4097,0.1158
7.4097,0.1158
7.4311,0.1662
11.0245,0.0894
12.1097,0.1494
13.056,0.5148
13.056,0.5148
13.056,0.5148
13.056,0.5148
15.3998,0.3399
16.7391,0.5472
16.7391,0.5472
16.7391,0.5472
17.2934,0.5745
17.6406,0.742
18.6087,0.749
21.0136,0.8372
21.4553,0.9237
21.8538,0.9594
23.0483,0.9416
24.2727,0.9261
24.2727,0.9261
24.2727,0.9261
25.4382,0.9829
26.8917,0.9975
26.8917,0.9975
29.0895,0.9944
29.0895,0.9944
29.9796,0.9976
