x,y
2.6338,0.0051
2.6338,0.0051
2.7556,0.0034
2.7556,0.0034
3.0087,0.0112
3.0087,0.0112
3.9334,0.0178
5.0646,0.0204
7.4311,0.1662
7.4311,0.1662
11.0245,0.0894
12.1097,0.1494
12.1097,0.1494
15.102,0.3902
16.7391,0.5472
16.7391,0.5472
16.7391,0.5472
16.7391,0.5472
17.2629,0.822
17.2934,0.5745
17.2934,0.5745
17.6406,0.742
17.6406,0.742
17.6406,0.742
18.5284,0.895
18.5391,0.7197
21.0136,0.8372
21.0136,0.8372
21.4553,0.9237
21.4553,0.9237
21.8538,0.9594
21.8538,0.9594
23.6206,0.9792
23.6206,0.9792
24.2727,0.9261
24.2727,0.9261
25.4382,0.9829
28.2516,0.996
29.0895,0.9944
29.0895,0.9944
