x,y
1.6923,0.0079
1.6923,0.0079
4.4666,0.0066
4.4666,0.0066
4.4666,0.0066
5.0646,0.0204
5.0646,0.0204
5.6092,0.0268
6.8654,0.0172
7.4097,0.1158
7.4097,0.1158
11.0245,0.0894
12.1097,0.1494
12.1097,0.1494
12.1097,0.1494
13.056,0.5148
13.056,0.5148
13.056,0.5148
13.7888,0.5012
13.7888,0.5012
15.3998,0.3399
15.4962,0.6995
17.2629,0.822
18.5391,0.7197
18.6087,0.749
18.6087,0.749
19.7344,0.8272
19.7344,0.8272
21.0136,0.8372
21.8538,0.9594
21.8538,0.9594
21.8538,0.9594
23.0483,0.9416
23.0483,0.9416
23.6206,0.9792
24.2727,0.9261
25.098,0.9867
29.9796,0.9976
29.9796,0.9976
29.9796,0.9976
