x,y
0.4556,0.004
0.4556,0.004
1.6923,0.0079
1.6923,0.0079
2.6338,0.0051
2.6338,0.0051
3.9334,0.0178
3.9334,0.0178
4.547,0.0111
5.6092,0.0268
5.6092,0.0268
5.6092,0.0268
7.4097,0.1158
7.4097,0.1158
13.7888,0.5012
15.102,0.3902
15.4962,0.6995
16.7391,0.5472
17.2629,0.822
17.2629,0.822
17.2934,0.5745
17.6406,0.742
18.5284,0.895
18.5391,0.7197
18.6087,0.749
18.6087,0.749
19.7344,0.8272
19.7344,0.8272
21.8538,0.9594
21.8538,0.9594
21.8538,0.9594
23.6206,0.9792
23.6206,0.9792
24.2727,0.9261
24.2727,0.9261
25.098,0.9867
26.8917,0.9975
26.8917,0.9975
28.2516,0.996
28.2516,0.996
