x,y
1.6923,0.0079
1.6923,0.0079
2.7556,0.0034
2.7556,0.0034
3.0087,0.0112
3.0087,0.0112
3.9334,0.0178
3.9334,0.0178
5.0646,0.0204
5.6092,0.0268
7.4097,0.1158
7.4311,0.1662
15.3998,0.3399
15.3998,0.3399
16.7391,0.5472
16.7391,0.5472
16.7391,0.5472
17.2629,0.822
18.5391,0.7197
18.5391,0.7197
18.5391,0.7197
21.0136,0.8372
21.0136,0.8372
21.4553,0.9237
21.4553,0.9237
21.4553,0.9237
23.0483,0.9416
23.0483,0.9416
23.6206,0.9792
23.6206,0.9792
24.2727,0.9261
25.4382,0.9829
25.4382,0.9829
25.4382,0.9829
25.4382,0.9829
26.8917,0.9975
28.2516,0.996
28.2516,0.996
29.9796,0.9976
29.9796,0.9976
