x,y
0.4556,0.004
0.4556,0.004
2.6338,0.0051
3.0087,0.0112
3.0087,0.0112
3.9334,0.0178
4.4666,0.0066
5.6092,0.0268
7.4097,0.1158
7.4097,0.1158
7.4097,0.1158
11.0245,0.0894
11.0245,0.0894
13.056,0.5148
15.102,0.3902
15.102,0.3902
15.102,0.3902
15.4962,0.6995
15.4962,0.6995
15.4962,0.6995
16.7391,0.5472
16.7391,0.5472
17.2629,0.822
17.2629,0.822
17.6406,0.742
18.5391,0.7197
18.6087,0.749
18.6087,0.749
21.8538,0.9594
21.8538,0.9594
21.8538,0.9594
23.6206,0.9792
23.6206,0.9792
24.2727,0.9261
25.098,0.9867
25.4382,0.9829
25.4382,0.9829
29.0895,0.9944
29.9796,0.9976
29.9796,0.9976
