x,y
1.6923,0.0079
1.6923,0.0079
2.7556,0.0034
2.7556,0.0034
2.7556,0.0034
3.0087,0.0112
3.0087,0.0112
3.0087,0.0112
4.547,0.0111
4.547,0.0111
5.0646,0.0204
5.0646,0.0204
5.6092,0.0268
5.6092,0.0268
6.8654,0.0172
7.4097,0.1158
7.4097,0.1158
11.0245,0.0894
12.1097,0.1494
12.1097,0.1494
13.056,0.5148
13.7888,0.5012
13.7888,0.5012
15.3998,0.3399
15.3998,0.3399
16.7391,0.5472
16.7391,0.5472
16.7391,0.5472
16.7391,0.5472
17.2934,0.5745
17.6406,0.742
19.7344,0.8272
19.7344,0.8272
19.7344,0.8272
19.7344,0.8272
23.0483,0.9416
25.098,0.9867
28.2516,0.996
28.2516,0.996
29.9796,0.9976
