x,y
0.4556,0.004
1.6923,0.0079
1.6923,0.0079
2.6338,0.0051
2.6338,0.0051
3.0087,0.0112
3.9334,0.0178
3.9334,0.0178
4.547,0.0111
4.547,0.0111
6.8654,0.0172
6.8654,0.0172
7.4097,0.1158
7.4097,0.1158
7.4097,0.1158
7.4097,0.1158
11.0245,0.0894
12.1097,0.1494
13.056,0.5148
13.056,0.5148
15.102,0.3902
15.4962,0.6995
17.2629,0.822
17.2629,0.822
17.2629,0.822
18.5391,0.7197
18.6087,0.749
18.6087,0.749
18.6087,0.749
18.6087,0.749
21.0136,0.8372
21.0136,0.8372
21.4553,0.9237
21.8538,0.9594
21.8538,0.9594
21.8538,0.9594
23.0483,0.9416
23.0483,0.9416
23.6206,0.9792
25.4382,0.9829
