x,y
0.4556,0.004
0.4556,0.004
1.6923,0.0079
2.6338,0.0051
3.0087,0.0112
3.0087,0.0112
3.0087,0.0112
3.0087,0.0112
3.0087,0.0112
4.4666,0.0066
4.4666,0.0066
4.4666,0.0066
5.0646,0.0204
5.6092,0.0268
6.8654,0.0172
6.8654,0.0172
7.4311,0.1662
12.1097,0.1494
12.1097,0.1494
13.7888,0.5012
13.7888,0.5012
15.102,0.3902
15.102,0.3902
15.3998,0.3399
15.3998,0.3399
16.7391,0.5472
17.6406,0.742
17.6406,0.742
18.5284,0.895
19.7344,0.8272
19.7344,0.8272
21.8538,0.9594
21.8538,0.9594
23.6206,0.9792
23.6206,0.9792
25.098,0.9867
25.098,0.9867
26.8917,0.9975
29.0895,0.9944
29.0895,0.9944
