x,y
0.4556,0.004
2.6338,0.0051
2.6338,0.0051
2.6338,0.0051
2.6338,0.0051
3.0087,0.0112
3.0087,0.0112
4.4666,0.0066
4.547,0.0111
4.547,0.0111
4.547,0.0111
5.0646,0.0204
5.0646,0.0204
5.6092,0.0268
5.6092,0.0268
6.8654,0.0172
13.7888,0.5012
15.102,0.3902
15.102,0.3902
15.102,0.3902
16.7391,0.5472
16.7391,0.5472
16.7391,0.5472
17.2629,0.822
17.2629,0.822
17.2934,0.5745
17.6406,0.742
18.5284,0.895
18.5284,0.895
18.5284,0.895
18.6087,0.749
18.6087,0.749
18.6087,0.749
21.0136,0.8372
21.4553,0.9237
23.6206,0.9792
26.8917,0.9975
28.2516,0.996
28.2516,0.996
29.0895,0.9944
