x,y
0.4556,0.004
2.6338,0.0051
3.9334,0.0178
4.4666,0.0066
4.4666,0.0066
4.4666,0.0066
4.547,0.0111
4.547,0.0111
5.0646,0.0204
5.0646,0.0204
7.4097,0.1158
7.4311,0.1662
7.4311,0.1662
11.0245,0.0894
12.1097,0.1494
13.056,0.5148
13.056,0.5148
13.7888,0.5012
13.7888,0.5012
15.102,0.3902
15.3998,0.3399
15.4962,0.6995
15.4962,0.6995
17.2629,0.822
17.2629,0.822
17.2934,0.5745
18.5391,0.7197
19.7344,0.8272
21.8538,0.9594
21.8538,0.9594
23.6206,0.9792
24.2727,0.9261
25.098,0.9867
25.098,0.9867
25.098,0.9867
25.4382,0.9829
26.8917,0.9975
26.8917,0.9975
28.2516,0.996
29.0895,0.9944
