x,y
0.4556,0.004
0.4556,0.004
1.6923,0.0079
2.7556,0.0034
3.9334,0.0178
4.4666,0.0066
4.4666,0.0066
4.4666,0.0066
5.6092,0.0268
6.8654,0.0172
11.0245,0.0894
11.0245,0.0894
12.1097,0.1494
12.1097,0.1494
15.3998,0.3399
15.3998,0.3399
15.4962,0.6995
15.4962,0.6995
16.7391,0.5472
17.2629,0.822
17.2934,0.5745
17.2934,0.5745
17.2934,0.5745
18.5284,0.895
18.5284,0.895
18.5391,0.7197
18.6087,0.749
19.7344,0.8272
21.8538,0.9594
21.8538,0.9594
23.0483,0.9416
23.0483,0.9416
23.0483,0.9416
24.2727,0.9261
25.098,0.9867
26.8917,0.9975
26.8917,0.9975
28.2516,0.996
28.2516,0.996
29.9796,0.9976
