x,y
0.4556,0.004
2.6338,0.0051
2.7556,0.0034
3.9334,0.0178
3.9334,0.0178
4.4666,0.0066
4.4666,0.0066
5.0646,0.0204
7.4097,0.1158
7.4311,0.1662
11.0245,0.0894
11.0245,0.0894
13.056,0.5148
13.056,0.5148
13.056,0.5148
15.3998,0.3399
15.3998,0.3399
15.3998,0.3399
15.4962,0.6995
17.2934,0.5745
17.6406,0.742
18.5284,0.895
18.5391,0.7197
18.5391,0.7197
18.6087,0.749
18.6087,0.749
18.6087,0.749
18.6087,0.749
21.4553,0.9237
21.8538,0.9594
21.8538,0.9594
23.0483,0.9416
25.098,0.9867
25.098,0.9867
25.098,0.9867
25.4382,0.9829
25.4382,0.9829
26.8917,0.9975
28.2516,0.996
29.0895,0.9944
