x,y
0.4556,0.004
0.4556,0.004
1.6923,0.0079
2.6338,0.0051
2.6338,0.0051
3.9334,0.0178
4.547,0.0111
4.547,0.0111
5.0646,0.0204
5.0646,0.0204
7.4311,0.1662
12.1097,0.1494
12.1097,0.1494
12.1097,0.1494
15.102,0.3902
15.102,0.3902
15.3998,0.3399
15.3998,0.3399
17.2934,0.5745
17.6406,0.742
18.5284,0.895
18.5391,0.7197
18.6087,0.749
18.6087,0.749
18.6087,0.749
18.6087,0.749
19.7344,0.8272
19.7344,0.8272
19.7344,0.8272
21.0136,0.8372
21.0136,0.8372
21.4553,0.9237
21.4553,0.9237
21.8538,0.9594
23.6206,0.9792
25.098,0.9867
25.098,0.9867
26.8917,0.9975
28.2516,0.996
29.9796,0.9976
