x,y
1.6923,0.0079
3.0087,0.0112
3.9334,0.0178
3.9334,0.0178
4.4666,0.0066
4.4666,0.0066
4.4666,0.0066
4.547,0.0111
5.0646,0.0204
6.8654,0.0172
6.8654,0.0172
6.8654,0.0172
6.8654,0.0172
6.8654,0.0172
7.4097,0.1158
11.0245,0.0894
13.056,0.5148
13.056,0.5148
15.102,0.3902
15.3998,0.3399
17.2629,0.822
17.2629,0.822
17.2934,0.5745
17.2934,0.5745
17.6406,0.742
17.6406,0.742
18.5391,0.7197
21.0136,0.8372
21.0136,0.8372
21.8538,0.9594
23.0483,0.9416
23.0483,0.9416
23.0483,0.9416
23.6206,0.9792
23.6206,0.9792
23.6206,0.9792
24.2727,0.9261
25.098,0.9867
29.0895,0.9944
29.0895,0.9944
